file,K_percent,U_ppm,Th_ppm,w_PADK,w_PADU,w_PADTh,fit_r2
spect_000332.spc,170.284,358.163,2357.035,20.7294,7.1166,20.3686,1.0000
spect_000333.spc,66.627,1043.972,845.945,4.5135,25.0899,6.4843,1.0000
spect_000334.spc,94.605,617.895,295.426,11.0471,14.6611,1.8153,1.0000
spect_000335.spc,131.963,972.428,1392.861,13.7578,22.8049,11.2655,1.0000
spect_000336.spc,109.375,754.680,507.559,12.4040,17.8811,3.5578,1.0000
spect_000337.spc,184.453,1244.302,3408.717,17.9105,28.4919,29.0106,1.0000
spect_000338.spc,170.388,746.941,438.620,21.5049,17.4220,2.7511,1.0000
spect_000339.spc,55.461,142.517,3442.865,3.3721,1.9461,30.6990,1.0000
spect_000340.spc,63.649,929.936,2831.537,2.1108,21.5445,24.4731,1.0000
spect_000341.spc,43.979,1061.453,1057.208,0.8483,25.5503,8.4427,1.0000
spect_000342.spc,196.195,607.368,3277.023,22.4016,12.7866,28.3503,1.0000
spect_000343.spc,159.996,278.375,1376.736,20.7398,5.5696,11.6448,1.0000
spect_000344.spc,159.049,1031.857,480.530,18.6204,24.4832,2.9126,1.0000
spect_000345.spc,87.330,740.976,1463.993,8.0431,17.2889,12.2515,1.0000
spect_000346.spc,59.708,638.473,867.812,5.1236,15.1208,7.0612,1.0000
spect_000347.spc,148.298,807.172,1256.773,17.0046,18.7044,10.1345,1.0000
spect_000348.spc,25.942,235.998,740.158,1.9508,5.4122,6.3741,1.0000
spect_000349.spc,84.863,222.031,189.435,11.3586,4.9914,1.2413,1.0000
spect_000350.spc,165.663,291.119,606.570,22.4648,6.1469,4.6809,1.0000
spect_000351.spc,225.827,1271.591,2609.154,24.8704,29.2665,21.6563,1.0000
spect_000352.spc,59.849,800.502,2956.469,1.9267,18.3256,25.7243,1.0000
spect_000353.spc,177.140,385.958,1760.022,22.3561,7.9938,14.9467,1.0000
spect_000354.spc,123.077,921.389,2984.460,10.7099,20.9894,25.6697,1.0000
spect_000355.spc,105.508,202.538,222.922,14.4375,4.3987,1.4948,1.0000
spect_000356.spc,215.484,1283.999,3393.756,22.3365,29.3262,28.7427,1.0000
spect_000357.spc,103.186,525.203,1094.417,11.7115,12.0338,9.0643,1.0000
spect_000358.spc,86.512,481.330,932.641,9.6332,11.0939,7.6991,0.9999
spect_000359.spc,48.328,171.784,2760.547,3.0371,2.9592,24.5520,1.0000
spect_000360.spc,108.040,1005.170,598.438,11.0734,24.0271,4.1591,1.0000
spect_000361.spc,191.741,943.363,2960.058,20.7617,21.2089,25.2135,1.0000
spect_000362.spc,195.604,1063.305,2266.087,21.6901,24.4082,18.8468,1.0000
spect_000363.spc,131.410,300.983,755.486,17.1982,6.4991,6.1213,1.0000
spect_000364.spc,126.347,1083.021,2247.715,11.4331,25.2353,18.8828,1.0000
spect_000365.spc,193.449,913.101,1649.131,22.7410,20.9493,13.4311,1.0000
spect_000366.spc,144.368,1032.083,697.091,16.1924,24.4779,4.9088,1.0000
spect_000367.spc,124.279,924.202,1046.217,13.2474,21.7842,8.2112,1.0000
spect_000368.spc,46.478,192.848,3437.888,1.8499,3.2318,30.6381,1.0000
spect_000369.spc,175.686,785.897,1520.612,20.8019,17.9484,12.4424,1.0000
spect_000370.spc,163.947,154.648,2697.565,20.2105,2.0027,23.6345,1.0000
spect_000371.spc,126.131,425.255,1966.507,14.4313,9.1306,16.9325,1.0000
spect_000372.spc,105.092,975.976,1733.886,9.3689,22.8934,14.4180,1.0000
spect_000373.spc,184.148,1186.474,3157.044,18.4097,27.1631,26.7965,1.0000
spect_000374.spc,167.373,494.135,1983.012,20.2032,10.6230,16.8899,1.0000
spect_000375.spc,106.938,635.711,1130.724,11.7684,14.7256,9.2817,1.0000
spect_000376.spc,51.280,88.364,700.343,6.3338,1.6662,6.0659,1.0000
spect_000377.spc,111.162,1149.907,3649.908,7.2078,26.4281,31.4973,1.0000
spect_000378.spc,194.674,913.445,3444.021,20.7236,20.2748,29.5884,1.0000
spect_000379.spc,57.091,348.220,2549.735,3.8652,7.3451,22.4702,1.0000
spect_000380.spc,160.230,1200.413,1234.341,17.1835,28.3474,9.5474,1.0000
spect_000381.spc,191.505,1159.035,2214.807,20.7583,26.8068,18.3134,1.0000
spect_000382.spc,177.816,470.727,618.382,23.5066,10.5105,4.5902,1.0000
spect_000383.spc,100.839,498.819,2977.600,9.1690,10.6843,26.0515,1.0000
spect_000384.spc,77.457,1239.449,1719.250,4.2415,29.5260,14.1408,1.0000
spect_000385.spc,134.188,722.073,389.583,16.3356,17.0023,2.4459,1.0000
spect_000386.spc,126.934,154.950,3211.532,14.1298,1.9949,28.3791,1.0000
spect_000387.spc,97.752,389.826,2729.397,9.4632,8.1065,23.9227,1.0000
spect_000388.spc,61.162,1142.108,1881.726,2.0405,27.1442,15.7412,1.0000
spect_000389.spc,132.799,1289.671,3664.943,9.8051,29.7627,31.4409,1.0000
spect_000390.spc,134.494,1200.885,687.678,14.0606,28.6895,4.7061,1.0000
spect_000391.spc,26.720,208.246,943.533,1.9298,4.6477,8.2273,1.0000
spect_000392.spc,182.206,1252.436,2625.980,18.5043,28.9985,21.9626,1.0000
spect_000393.spc,157.976,1231.769,990.973,17.0214,29.2230,7.3355,1.0000
spect_000394.spc,42.280,368.179,1130.593,3.3392,8.4439,9.7212,0.9999
spect_000395.spc,58.930,428.892,2147.066,4.2993,9.4764,18.7675,1.0000
spect_000396.spc,191.481,1257.245,3277.223,19.0535,28.8266,27.7929,1.0000
spect_000397.spc,90.277,478.328,2557.685,8.2111,10.3887,22.3220,1.0000
spect_000398.spc,164.579,127.262,2026.504,21.2366,1.5779,17.6144,1.0000
spect_000399.spc,51.425,230.452,1911.648,4.2926,4.7105,16.8467,1.0000
spect_000400.spc,130.752,334.906,307.695,17.5107,7.5073,2.0614,1.0000
spect_000401.spc,48.075,695.425,1417.267,2.5055,16.3733,11.9951,1.0000
spect_000402.spc,99.640,619.555,2510.511,9.0711,13.8421,21.7429,1.0000
spect_000403.spc,64.265,1099.185,356.493,4.5392,26.6467,2.0359,1.0000
spect_000404.spc,119.525,571.421,1433.135,13.5144,12.9662,12.0217,1.0000
spect_000405.spc,147.078,847.927,2012.691,15.7336,19.4296,16.9088,1.0000
spect_000406.spc,122.706,1074.464,951.303,12.5183,25.5310,7.2288,1.0000
spect_000407.spc,90.620,782.010,2180.500,7.4832,18.0141,18.6564,1.0000
spect_000408.spc,94.450,745.587,1149.016,9.4582,17.4871,9.3888,1.0000
spect_000409.spc,188.868,869.301,2152.027,21.6298,19.7022,18.0124,1.0000
spect_000410.spc,183.809,182.245,3641.579,21.8676,2.2309,32.0474,1.0000
spect_000411.spc,82.008,371.832,605.401,9.8174,8.5403,4.8635,1.0000
spect_000412.spc,72.349,667.444,1116.394,6.5626,15.6800,9.2340,1.0000
spect_000413.spc,158.801,143.325,2827.417,19.3400,1.6995,24.8300,1.0000
spect_000414.spc,121.303,764.876,625.601,13.9744,18.0304,4.5740,1.0000
spect_000415.spc,155.787,485.999,1838.076,18.7076,10.5331,15.6287,1.0000
spect_000416.spc,217.874,1306.445,2549.212,23.6303,30.1865,21.1109,1.0000
spect_000417.spc,102.518,910.006,625.886,10.6152,21.6979,4.5077,1.0000
spect_000418.spc,154.874,964.673,2998.973,15.1979,21.8973,25.6617,1.0000
spect_000419.spc,156.601,378.755,3434.507,17.3118,7.2837,30.0954,1.0000
spect_000420.spc,127.904,322.765,3003.571,13.8418,6.2047,26.3553,1.0000
spect_000421.spc,136.469,218.417,876.090,18.1326,4.3942,7.2642,1.0000
spect_000422.spc,60.591,283.710,2728.950,4.4247,5.6706,24.1298,1.0000
spect_000423.spc,83.961,146.722,1824.702,9.5321,2.5227,16.0350,1.0000
spect_000424.spc,81.251,688.518,1906.853,6.8201,15.8583,16.3047,1.0000
spect_000425.spc,58.738,1225.938,2034.832,1.1538,29.1643,17.0535,1.0000
spect_000426.spc,151.412,905.247,2591.961,15.4289,20.6029,22.0603,1.0000
spect_000427.spc,142.675,782.325,902.930,16.7112,18.2527,6.9881,1.0000
spect_000428.spc,153.294,1254.066,2212.769,14.7457,29.3341,18.3319,1.0000
spect_000429.spc,95.124,678.130,2357.456,8.3542,15.3653,20.3273,1.0000
spect_000430.spc,188.661,270.386,2008.362,24.2208,4.9961,17.2485,1.0000
spect_000431.spc,110.596,371.768,1369.804,13.0923,8.1124,11.6560,1.0000
spect_000432.spc,55.259,763.990,950.116,3.8552,18.2048,7.7055,1.0000
spect_000433.spc,131.396,99.893,1869.630,16.6538,1.1226,16.3309,1.0000
spect_000434.spc,183.739,95.689,1742.167,24.5350,0.8145,15.0215,1.0000
spect_000435.spc,218.823,1059.384,2568.945,24.7547,24.0853,21.5038,1.0000
spect_000436.spc,104.085,1180.503,2946.421,6.9016,27.4817,25.1584,1.0000
spect_000437.spc,137.661,1028.641,1250.790,14.5412,24.2165,9.9186,1.0000
spect_000438.spc,68.068,511.223,3583.425,3.5512,10.9196,31.5991,1.0000
spect_000439.spc,143.464,163.377,936.008,19.3142,2.9813,7.8302,1.0000
spect_000440.spc,67.809,408.606,248.644,8.0129,9.6498,1.6636,1.0000
spect_000441.spc,107.297,804.624,1307.663,10.9149,18.8203,10.7246,1.0000
spect_000442.spc,181.552,1174.411,2609.937,18.7463,27.0847,21.8891,1.0000
spect_000443.spc,139.193,309.931,3179.519,15.3414,5.7676,27.9152,1.0000
spect_000444.spc,144.141,543.165,2130.701,16.4011,11.8879,18.2498,1.0000
spect_000445.spc,122.909,597.701,709.233,14.7913,13.8707,5.4696,1.0000
spect_000446.spc,188.223,853.440,1114.077,22.8698,19.7060,8.6826,1.0000
spect_000447.spc,135.075,1216.337,2894.498,11.3825,28.2349,24.5612,1.0000
spect_000448.spc,108.907,1012.375,1418.060,10.1685,23.8913,11.5300,1.0000
spect_000449.spc,182.952,433.432,2645.267,21.9348,8.8019,22.8573,1.0000
spect_000450.spc,109.979,945.398,257.746,12.0199,22.6731,1.1381,1.0000
spect_000451.spc,88.711,1133.445,2060.111,5.9143,26.7305,17.2680,1.0000
spect_000452.spc,179.779,1078.976,2702.981,18.7609,24.7060,22.8168,1.0000
spect_000453.spc,68.481,422.338,2454.270,5.3567,9.1529,21.5092,1.0000
spect_000454.spc,206.226,594.682,3496.181,23.6625,12.3428,30.3031,1.0000
spect_000455.spc,46.736,481.380,1312.865,3.3101,11.1436,11.2483,1.0000
spect_000456.spc,216.525,1092.287,2870.899,23.9124,24.7934,24.2009,1.0000
spect_000457.spc,176.288,1026.982,3406.398,17.5984,23.1760,29.2075,1.0000
spect_000458.spc,53.203,410.913,392.752,5.6762,9.7228,3.0053,0.9999
spect_000459.spc,51.153,508.636,223.660,5.1823,12.2050,1.4029,0.9999
spect_000460.spc,100.654,158.950,1665.407,12.1354,2.8036,14.5371,1.0000
spect_000461.spc,123.213,586.171,3449.901,11.5292,12.5511,30.1563,1.0000
spect_000462.spc,127.512,205.144,2929.657,14.3548,3.3356,25.7949,1.0000
spect_000463.spc,221.305,1241.438,3199.977,23.6045,28.3223,27.0171,1.0000
spect_000464.spc,152.405,310.104,1616.792,19.1986,6.2977,13.8022,1.0000
spect_000465.spc,40.072,387.177,580.975,3.6091,9.1301,4.7625,1.0000
spect_000466.spc,135.257,319.412,1979.821,16.1911,6.4729,17.1170,1.0000
spect_000467.spc,97.741,566.648,2342.716,9.2127,12.6106,20.2848,1.0000
spect_000468.spc,108.811,518.853,2933.629,10.3150,11.1562,25.6127,1.0000
spect_000469.spc,188.465,433.893,3534.197,21.6570,8.4513,30.8436,1.0000
spect_000470.spc,118.967,749.078,830.114,13.4447,17.5751,6.4368,1.0000
spect_000471.spc,40.562,297.993,2552.650,1.6326,6.1858,22.5931,1.0000
spect_000472.spc,97.344,783.481,2581.067,7.9772,17.8668,22.2406,1.0000
spect_000473.spc,105.273,967.290,2877.353,8.0317,22.2470,24.7210,1.0000
spect_000474.spc,88.389,355.545,2526.195,8.4731,7.3834,22.1529,1.0000
spect_000475.spc,84.237,1244.948,3519.977,3.0138,28.9495,30.3286,1.0000
spect_000476.spc,190.660,749.000,3369.189,20.8954,16.2693,29.0725,1.0000
spect_000477.spc,133.299,758.046,2478.341,13.5016,17.1051,21.2245,1.0000
spect_000478.spc,199.040,886.079,3165.531,21.8191,19.6843,27.0912,1.0000
spect_000479.spc,144.701,1298.598,3717.094,11.4575,29.9056,31.8649,1.0000
spect_000480.spc,199.200,695.542,3115.640,22.6817,15.0062,26.8098,1.0000
spect_000481.spc,67.797,1105.084,1245.375,3.9475,26.4397,10.0232,1.0000
spect_000482.spc,74.378,689.990,2047.450,5.6300,15.8747,17.5910,1.0000
spect_000483.spc,175.607,818.465,3613.695,18.0958,17.9618,31.2603,1.0000
spect_000484.spc,123.678,941.901,737.029,13.4649,22.3400,5.4134,1.0000
spect_000485.spc,200.107,577.370,3568.597,22.7434,11.9184,30.9898,1.0000
spect_000486.spc,195.694,931.992,2595.992,21.8357,21.0469,21.9330,1.0000
spect_000487.spc,145.448,209.001,1313.363,18.9583,3.9538,11.1814,1.0000
spect_000488.spc,190.157,1046.837,3390.096,19.5796,23.6046,28.9993,1.0000
spect_000489.spc,200.547,964.251,1108.728,24.2388,22.3796,8.4976,1.0000
spect_000490.spc,168.211,401.262,556.570,22.4515,8.8681,4.1253,1.0000
spect_000491.spc,157.424,369.755,533.943,21.0193,8.1522,3.9835,1.0000
spect_000492.spc,38.782,181.017,1697.794,2.8943,3.6338,15.0048,1.0000
spect_000493.spc,177.154,1043.713,532.963,21.1739,24.6682,3.3170,1.0000
spect_000494.spc,20.643,245.641,169.780,1.8291,5.8906,1.2465,0.9999
spect_000495.spc,65.478,146.174,2612.985,5.8479,2.3010,23.1917,1.0000
spect_000496.spc,10.112,91.909,132.623,0.9515,2.1664,1.0810,0.9996
spect_000497.spc,145.941,312.635,1459.143,18.4294,6.4507,12.4009,1.0000
spect_000498.spc,120.152,117.037,1284.555,15.6440,1.8202,11.0832,1.0000
spect_000499.spc,104.905,114.027,1210.136,13.5019,1.8476,10.4640,1.0000
spect_000500.spc,80.123,464.891,178.755,9.6820,11.0040,0.9456,1.0000
spect_000501.spc,154.948,1151.858,3451.061,13.8912,26.3399,29.5668,1.0000
spect_000502.spc,168.030,1005.032,3171.679,16.7591,22.7634,27.1395,1.0000
spect_000503.spc,156.375,972.332,2974.795,15.4173,22.0880,25.4324,1.0000
spect_000504.spc,122.643,261.493,3570.668,12.6233,4.5060,31.5323,1.0000
spect_000505.spc,182.816,507.951,591.222,24.1242,11.4141,4.2969,1.0000
spect_000506.spc,174.263,386.816,663.770,23.2705,8.4425,5.0842,1.0000
spect_000507.spc,79.916,1124.291,2997.662,3.5093,26.1936,25.7458,1.0000
spect_000508.spc,91.260,586.890,218.873,10.7748,13.9420,1.1639,1.0000
spect_000509.spc,117.822,1222.865,1347.279,10.7085,29.0628,10.6786,1.0000
spect_000510.spc,23.577,112.966,1505.958,1.1678,2.1023,13.3856,1.0000
spect_000511.spc,131.045,256.333,2743.293,14.8941,4.6505,24.0605,1.0000
spect_000512.spc,53.700,716.235,1531.015,3.1098,16.8161,12.9831,1.0000
spect_000513.spc,190.268,454.224,2845.843,22.6818,9.2034,24.6219,1.0000
spect_000514.spc,159.459,1092.021,2494.768,15.9701,25.2041,20.9947,1.0000
spect_000515.spc,152.957,1247.445,986.642,16.2235,29.6352,7.2986,1.0000
spect_000516.spc,48.205,173.738,2622.772,3.1797,3.0600,23.3101,1.0000
spect_000517.spc,189.954,622.505,904.811,24.3238,14.0848,6.9968,1.0000
spect_000518.spc,112.199,766.763,2357.531,10.5066,17.4674,20.1957,0.9999
spect_000519.spc,34.494,425.796,1431.925,1.5886,9.7878,12.4082,1.0000
spect_000520.spc,31.107,257.225,1167.793,2.1015,5.7491,10.1895,1.0000
spect_000521.spc,107.006,1088.806,1142.122,9.9142,25.8883,8.9839,1.0000
spect_000522.spc,179.405,1015.748,3116.932,18.4575,22.9933,26.6011,1.0000
spect_000523.spc,65.674,169.285,1735.208,6.8565,3.2008,15.2670,1.0000
spect_000524.spc,143.165,972.228,870.309,16.0477,22.9431,6.5251,1.0000
spect_000525.spc,127.441,735.172,1496.489,13.9339,16.9401,12.4225,1.0000
spect_000526.spc,139.925,285.858,856.514,18.3902,6.0471,7.0174,1.0000
spect_000527.spc,155.566,1241.892,429.968,17.3117,29.6957,2.2828,1.0000
spect_000528.spc,157.054,84.884,1063.652,21.4798,0.9330,9.0059,1.0000
spect_000529.spc,183.157,579.332,1979.283,22.1843,12.6481,16.7312,1.0000
spect_000530.spc,115.326,812.076,3327.723,9.5948,18.2031,28.8816,1.0000
spect_000531.spc,104.206,1230.732,3135.398,6.4831,28.6478,26.8152,1.0000
spect_000532.spc,73.245,229.465,1181.034,8.4038,4.8566,10.2000,0.9999
spect_000533.spc,25.376,254.160,742.796,1.7900,5.8615,6.3836,0.9999
spect_000534.spc,46.708,96.088,1584.250,4.5472,1.5452,14.0324,1.0000
spect_000535.spc,150.134,1003.152,2615.953,14.8115,23.0131,22.1939,1.0000
spect_000536.spc,213.190,969.494,3698.995,22.9093,21.4706,31.7762,1.0000
spect_000537.spc,91.160,793.361,2562.677,7.0488,18.1471,22.0859,1.0000
spect_000538.spc,145.609,135.564,2797.846,17.4653,1.5830,24.6123,1.0000
spect_000539.spc,131.454,657.488,3413.953,12.4956,14.2826,29.7436,1.0000
spect_000540.spc,118.395,247.707,3434.574,12.2205,4.2381,30.3325,1.0000
spect_000541.spc,190.211,597.814,645.541,24.7798,13.5728,4.6833,1.0000
spect_000542.spc,80.123,938.374,1882.378,5.6638,22.0311,15.8671,1.0000
spect_000543.spc,124.081,931.150,1583.616,12.5323,21.7536,13.0445,1.0000
spect_000544.spc,112.175,722.428,1584.773,11.6298,16.6663,13.2769,1.0000
spect_000545.spc,115.075,959.367,262.656,12.7072,22.9909,1.1539,1.0000
spect_000546.spc,164.410,712.276,1470.316,19.5035,16.2072,12.0902,1.0000
spect_000547.spc,78.046,278.210,1736.042,8.2327,5.8254,15.1392,0.9999
spect_000548.spc,47.200,476.514,1285.740,3.4316,11.0317,11.0069,1.0000
spect_000549.spc,170.862,873.176,3514.164,17.2955,19.3707,30.3308,1.0000
spect_000550.spc,86.914,544.353,3095.023,6.7888,11.8295,27.1126,1.0000
spect_000551.spc,60.095,452.106,2414.814,4.0484,9.9419,21.1541,1.0000
spect_000552.spc,145.217,491.831,2000.636,16.9284,10.6665,17.1206,1.0000
spect_000553.spc,72.769,215.045,1144.512,8.4374,4.5172,9.8854,1.0000
spect_000554.spc,116.801,1061.081,1777.627,10.6922,24.9179,14.6996,1.0000
spect_000555.spc,136.215,1223.767,2502.683,11.9996,28.5604,21.0231,1.0000
spect_000556.spc,161.916,477.482,2676.647,18.6187,9.9772,23.1675,1.0000
spect_000557.spc,56.029,200.636,3597.629,3.0291,3.3174,32.0394,1.0000
spect_000558.spc,67.873,778.724,2323.672,3.9717,17.9889,20.0204,1.0000
spect_000559.spc,41.929,149.512,427.526,5.0408,3.3214,3.5849,0.9999
spect_000560.spc,149.149,220.173,2809.612,17.6267,3.6469,24.6323,1.0000
spect_000561.spc,89.271,649.571,1440.645,8.7308,15.0355,12.1159,0.9999
spect_000562.spc,163.449,777.206,237.195,20.6059,18.2774,0.9326,1.0000
spect_000563.spc,157.570,905.385,3325.889,15.4370,20.2997,28.6491,1.0000
spect_000564.spc,173.114,509.028,2958.137,19.7946,10.5945,25.6388,1.0000
spect_000565.spc,76.475,149.261,1104.739,9.3005,2.8930,9.5737,1.0000
spect_000566.spc,69.786,474.939,2055.118,5.8225,10.5936,17.8645,1.0000
spect_000567.spc,190.083,672.008,917.133,24.1256,15.2996,7.0636,1.0000
spect_000568.spc,182.849,142.966,2187.577,23.6659,1.8160,18.9931,1.0000
spect_000569.spc,149.031,1046.389,993.128,16.4584,24.6963,7.5470,1.0000
spect_000570.spc,43.397,208.632,1169.183,4.1081,4.4916,10.2061,0.9999
spect_000571.spc,82.774,469.184,2267.855,7.4983,10.3088,19.7441,1.0000
spect_000572.spc,142.611,1018.359,1411.408,15.1157,23.8786,11.3583,1.0000
spect_000573.spc,143.776,1075.327,928.084,15.6460,25.4594,6.9523,1.0000
spect_000574.spc,142.455,931.782,1467.663,15.3773,21.7243,11.9418,1.0000
spect_000575.spc,174.826,1261.284,2344.540,17.7257,29.3584,19.4440,1.0000
spect_000576.spc,104.342,1196.737,1707.958,8.3888,28.3478,13.9919,1.0000
spect_000577.spc,100.425,591.838,1856.880,10.0997,13.4017,15.8795,1.0000
spect_000578.spc,120.390,406.036,3423.018,11.8819,8.1351,30.0823,1.0000
spect_000579.spc,158.462,826.284,2734.157,16.6154,18.5691,23.3881,1.0000
spect_000580.spc,175.064,1053.092,1890.624,19.1664,24.3973,15.5400,1.0000
spect_000581.spc,75.776,863.417,2384.459,4.7152,20.0152,20.4679,1.0000
spect_000582.spc,50.566,1222.263,425.139,1.9353,29.7204,2.5886,1.0000
spect_000583.spc,113.586,1262.182,3275.476,7.5646,29.3249,28.0191,1.0000
spect_000584.spc,151.824,349.996,1402.047,19.2130,7.3647,11.8352,1.0000
spect_000585.spc,16.594,182.750,162.715,1.4983,4.3627,1.2512,0.9999
spect_000586.spc,144.857,464.353,2088.259,16.8802,9.9580,17.9350,1.0000
spect_000587.spc,206.181,528.989,3319.346,24.1406,10.7907,28.7690,1.0000
spect_000588.spc,123.568,799.564,1555.972,13.0278,18.5234,12.9134,1.0000
spect_000589.spc,164.575,974.006,2362.954,17.3667,22.3205,19.8959,1.0000
spect_000590.spc,168.400,505.113,2496.197,19.6817,10.6951,21.4977,1.0000
spect_000591.spc,87.378,816.622,2612.531,6.3358,18.7198,22.5262,1.0000
spect_000592.spc,57.658,293.811,2004.420,4.8382,6.2070,17.6064,1.0000
spect_000593.spc,152.369,109.346,746.448,21.0781,1.6782,6.1430,1.0000
spect_000594.spc,61.711,1145.533,735.690,3.5097,27.6583,5.4174,1.0000
spect_000595.spc,92.773,296.857,2200.349,9.7571,6.0388,19.2569,1.0000
spect_000596.spc,91.492,573.542,2100.845,8.5604,12.9019,18.1206,1.0000
spect_000597.spc,192.634,403.619,2737.926,23.3690,7.9854,23.6874,1.0000
spect_000598.spc,97.955,96.643,581.481,13.3188,1.6899,4.8408,1.0000
spect_000599.spc,42.217,741.797,1024.150,1.9346,17.6928,8.4330,1.0000
spect_000600.spc,101.114,457.012,2039.429,10.5283,10.0065,17.6401,1.0000
spect_000601.spc,31.345,286.309,1558.837,1.5392,6.3172,13.6841,1.0000
spect_000602.spc,112.660,1071.105,2321.408,9.3760,24.9798,19.6002,1.0000
spect_000603.spc,69.089,715.855,383.858,6.7813,17.1653,2.6056,1.0000
spect_000604.spc,124.930,705.067,1999.121,13.0719,16.0206,16.9828,1.0000
spect_000605.spc,134.051,736.115,1956.776,14.3402,16.7578,16.5452,1.0000
spect_000606.spc,93.875,599.924,3041.652,7.6522,13.1857,26.5609,1.0000
spect_000607.spc,204.534,891.214,1470.079,24.6819,20.4240,11.8031,1.0000
spect_000608.spc,29.758,406.014,1407.344,1.0021,9.3324,12.2193,1.0000
spect_000609.spc,60.419,420.709,3427.853,2.9846,8.7843,30.3024,1.0000
spect_000610.spc,144.230,667.843,1205.856,17.0368,15.3093,9.8119,1.0000
spect_000611.spc,195.482,154.717,3058.727,24.4122,1.7160,26.7868,1.0000
spect_000612.spc,123.305,1178.172,1664.034,11.3108,27.8153,13.5528,1.0000
spect_000613.spc,103.643,285.290,523.775,13.4567,6.3338,4.1366,1.0000
spect_000614.spc,145.066,891.428,1441.667,15.9585,20.7269,11.7351,1.0000
spect_000615.spc,52.747,853.772,2067.013,1.7518,20.0084,17.6909,1.0000
spect_000616.spc,95.375,1064.228,3611.079,5.2804,24.4072,31.2733,1.0000
spect_000617.spc,120.713,484.990,2726.309,12.4597,10.3424,23.7382,1.0000
spect_000618.spc,112.485,384.714,233.633,14.7079,8.8510,1.4083,1.0000
spect_000619.spc,130.503,626.389,1073.090,15.3471,14.4039,8.6965,1.0000
spect_000620.spc,86.433,683.628,944.288,8.7812,16.0759,7.6255,0.9999
spect_000621.spc,81.038,180.398,780.726,10.2418,3.7606,6.6143,1.0000
spect_000622.spc,161.389,744.261,3228.120,16.7770,16.3470,27.8990,1.0000
spect_000623.spc,150.064,80.052,937.729,20.6243,0.8951,7.8984,1.0000
spect_000624.spc,139.358,902.453,2214.086,14.1276,20.7348,18.6984,1.0000
spect_000625.spc,78.330,174.417,3175.959,6.9363,2.7226,28.1952,1.0000
spect_000626.spc,190.245,557.814,3555.164,21.3874,11.4890,30.9173,1.0000
spect_000627.spc,213.032,903.468,3401.721,23.5195,19.9562,29.1583,1.0000
spect_000628.spc,133.313,109.345,1346.022,17.5383,1.5439,11.6019,1.0000
spect_000629.spc,49.803,727.951,637.310,3.5816,17.4609,4.9380,1.0000
spect_000630.spc,47.082,419.908,2457.375,2.2115,9.1951,21.6069,1.0000
spect_000631.spc,139.472,1025.957,1341.574,14.7078,24.1074,10.7327,1.0000
spect_000632.spc,119.527,658.278,2187.308,12.2371,14.8225,18.7356,1.0000
spect_000633.spc,113.537,1048.734,2990.055,8.7782,24.1720,25.6378,1.0000
spect_000634.spc,206.731,934.019,2131.205,24.0215,21.2189,17.7113,1.0000
spect_000635.spc,73.817,906.893,1827.229,4.9311,21.3064,15.4183,1.0000
spect_000636.spc,143.855,476.464,839.501,18.2115,10.7324,6.6835,1.0000
spect_000637.spc,110.924,503.587,878.336,13.2037,11.5452,7.1133,1.0000
spect_000638.spc,40.094,794.786,423.013,2.1412,19.2358,2.9801,1.0000
spect_000639.spc,173.623,772.600,1480.094,20.6019,17.6459,12.0958,1.0000
spect_000640.spc,149.930,232.176,734.358,20.2323,4.7219,5.9333,1.0000
spect_000641.spc,194.844,989.428,2291.113,21.8491,22.5816,19.1398,1.0000
spect_000642.spc,215.743,1280.667,1644.878,24.5284,29.9027,12.9976,1.0000
spect_000643.spc,65.039,837.535,1701.364,4.0758,19.6868,14.3740,1.0000
spect_000644.spc,207.132,862.047,1766.683,24.8206,19.5806,14.4914,1.0000
spect_000645.spc,127.432,1083.146,3066.256,10.5907,24.9243,26.2496,1.0000
spect_000646.spc,189.727,231.270,2596.960,23.8172,3.8048,22.5795,1.0000
spect_000647.spc,39.347,471.007,1025.668,2.6158,11.0320,8.6949,1.0000
spect_000648.spc,159.392,1068.448,513.195,18.4815,25.3710,3.1733,1.0000
spect_000649.spc,159.281,1222.341,2184.431,15.7916,28.5340,18.0858,1.0000
spect_000650.spc,158.177,146.708,2335.531,19.8363,1.9715,20.4000,1.0000
spect_000651.spc,70.854,551.332,920.863,7.0558,12.8992,7.5807,1.0000
spect_000652.spc,41.817,847.268,1436.659,0.9403,20.1386,12.0554,1.0000
spect_000653.spc,83.223,488.384,560.345,9.5756,11.4241,4.3510,1.0000
spect_000654.spc,150.128,508.066,2550.236,16.9126,10.8356,22.0395,1.0000
spect_000655.spc,138.489,379.242,1185.179,17.3952,8.2317,9.8988,1.0000
spect_000656.spc,53.993,745.969,1554.135,3.0032,17.5388,13.1641,1.0000
spect_000657.spc,102.358,843.596,1172.956,10.1933,19.8555,9.4928,1.0000
spect_000658.spc,179.412,748.478,1234.922,21.8530,17.1159,9.8912,1.0000
spect_000659.spc,181.119,440.226,2486.866,21.8309,9.0379,21.4308,1.0000
spect_000660.spc,161.821,1203.880,3619.115,14.4852,27.5255,31.0123,1.0000
spect_000661.spc,86.624,1248.136,1966.932,5.2528,29.6024,16.3343,1.0000
spect_000662.spc,108.981,1266.854,2905.094,7.3206,29.6020,24.6945,1.0000
spect_000663.spc,175.093,977.286,1506.034,19.9509,22.6739,12.1439,1.0000
