file,K_percent,U_ppm,Th_ppm,w_PADK,w_PADU,w_PADTh,fit_r2
spect_000328.spc,282.966,83.548,1838.893,39.0785,0.0000,15.5895,-5.0724
spect_000329.spc,247.661,97.561,3205.861,32.1495,0.0000,27.9971,-5.7059
spect_000330.spc,35.534,68.892,4046.147,0.0000,0.0000,36.2590,-2.4878
spect_000331.spc,295.334,99.368,2714.199,39.7641,0.0000,23.4179,-1.0450
spect_000332.spc,412.611,110.499,1941.318,57.9349,0.0000,16.0782,-3.6037
spect_000333.spc,50.811,380.171,395.549,5.4461,8.9756,3.0652,0.3851
spect_000334.spc,212.131,187.659,92.876,30.3589,3.5665,0.0000,0.0778
spect_000335.spc,239.611,101.692,710.811,34.0005,1.0820,5.5531,0.0441
spect_000336.spc,232.848,202.996,101.653,33.3364,3.8412,0.0000,0.2648
spect_000337.spc,302.591,103.499,2891.215,40.5993,0.0000,24.9852,-0.9820
spect_000338.spc,428.337,121.409,162.273,62.3833,0.8642,0.0000,0.1824
spect_000339.spc,46.205,70.930,4042.803,1.5672,0.0000,36.1934,-4.4501
spect_000340.spc,26.047,50.499,2965.866,0.0000,0.0000,26.5782,-0.2359
spect_000341.spc,17.450,389.701,799.488,0.0000,9.2190,6.7993,0.4209
spect_000342.spc,431.028,128.461,2879.223,59.4260,0.0000,24.4492,-3.8208
spect_000343.spc,422.527,94.537,771.723,60.8916,0.0000,5.5297,-1.4654
spect_000344.spc,358.386,318.162,157.019,51.2853,6.0531,0.0000,0.0595
spect_000345.spc,127.111,42.167,1128.916,17.1650,0.0000,9.7259,-0.1616
spect_000346.spc,76.080,122.868,563.589,10.0122,2.4486,4.7257,0.0956
spect_000347.spc,317.161,69.799,503.289,45.8048,0.0000,3.4676,0.1482
spect_000348.spc,26.019,16.086,718.103,2.8871,0.0000,6.3695,-0.7551
spect_000349.spc,234.072,47.156,86.794,34.1710,0.0000,0.0000,-0.2713
spect_000350.spc,465.438,93.767,172.586,67.9472,0.0000,0.0000,-0.4744
spect_000351.spc,454.870,114.085,1635.078,64.5182,0.0000,13.1840,-0.3378
spect_000352.spc,27.880,54.053,3174.641,0.0000,0.0000,28.4492,-0.6712
spect_000353.spc,448.561,105.079,1127.450,64.2471,0.0000,8.6411,-1.7896
spect_000354.spc,167.260,75.702,2806.197,20.8878,0.0000,24.6719,-1.2277
spect_000355.spc,302.320,60.905,112.101,44.1343,0.0000,0.0000,-0.5361
spect_000356.spc,395.530,118.727,2697.336,54.4608,0.0000,22.9322,-1.0390
spect_000357.spc,218.190,52.578,644.114,31.1281,0.0000,5.0636,-0.3351
spect_000358.spc,177.532,43.033,540.576,25.3064,0.0000,4.2683,-0.2126
spect_000359.spc,41.582,57.084,3197.399,1.9775,0.0000,28.6081,-4.1548
spect_000360.spc,194.916,347.733,102.535,27.1583,7.5913,0.0000,0.2808
spect_000361.spc,381.091,111.105,2384.093,52.7489,0.0000,20.1641,-1.7360
spect_000362.spc,399.130,100.120,1435.690,56.6108,0.0000,11.5772,-0.4214
spect_000363.spc,347.760,70.060,128.950,50.7679,0.0000,0.0000,-0.1484
spect_000364.spc,179.121,62.475,1790.409,23.9316,0.0000,15.4998,-0.2073
spect_000365.spc,432.411,95.696,721.018,62.4046,0.0000,5.0409,-0.0169
spect_000366.spc,302.561,283.887,134.060,43.2324,5.4863,0.0000,0.2611
spect_000367.spc,234.886,158.939,343.884,33.5199,2.6542,2.2136,0.1743
spect_000368.spc,35.763,69.337,4072.275,0.0000,0.0000,36.4932,-3.9715
spect_000369.spc,398.284,88.545,690.368,57.4457,0.0000,4.8791,-0.1093
spect_000370.spc,408.895,117.920,2473.655,56.7060,0.0000,20.8766,-5.3187
spect_000371.spc,275.820,79.490,1665.156,38.2555,0.0000,14.0513,-3.2017
spect_000372.spc,143.571,68.058,1299.316,19.2746,0.4944,11.1854,-0.0697
spect_000373.spc,317.559,101.904,2595.581,43.1719,0.0000,22.2773,-0.9802
spect_000374.spc,396.337,99.452,1427.794,56.2120,0.0000,11.5155,-2.0916
spect_000375.spc,214.128,51.479,624.292,30.5586,0.0000,4.8989,-0.0751
spect_000376.spc,127.583,33.807,576.732,17.9444,0.0000,4.7599,-3.7645
spect_000377.spc,77.549,70.904,3640.192,6.6758,0.0000,32.4692,-0.5451
spect_000378.spc,379.323,120.158,2998.096,51.7002,0.0000,25.6903,-2.5210
spect_000379.spc,51.243,53.060,2810.923,3.8896,0.0000,25.1012,-2.9730
spect_000380.spc,306.439,240.758,286.260,43.7933,4.3472,1.3963,0.2264
spect_000381.spc,374.685,94.156,1358.762,53.1295,0.0000,10.9670,-0.2016
spect_000382.spc,480.130,96.727,178.034,70.0920,0.0000,0.0000,-0.1721
spect_000383.spc,155.528,77.368,3065.083,18.8365,0.0000,27.0386,-3.5929
spect_000384.spc,28.322,290.527,1367.685,1.3107,6.5079,11.9687,0.2712
spect_000385.spc,320.077,172.261,129.258,46.2735,2.6524,0.0000,0.1263
spect_000386.spc,276.270,105.302,3345.682,36.1598,0.0000,29.1588,-6.7154
spect_000387.spc,167.277,75.716,2806.897,20.8894,0.0000,24.6782,-4.4025
spect_000388.spc,20.406,224.760,1705.621,0.0000,4.7976,15.0947,0.2797
spect_000389.spc,126.136,78.320,3503.261,13.9680,0.0000,31.0761,-0.4644
spect_000390.spc,251.254,413.805,128.794,35.1528,8.9379,0.0000,0.2580
spect_000391.spc,26.010,20.184,985.951,2.5413,0.0000,8.7776,-1.8277
spect_000392.spc,319.520,91.668,1901.791,44.3514,0.0000,16.0331,-0.3652
spect_000393.spc,306.345,323.044,139.229,43.6234,6.4312,0.0000,0.2976
spect_000394.spc,47.086,25.707,1077.162,5.5108,0.0000,9.5274,-0.7616
spect_000395.spc,59.129,46.252,2265.284,5.7464,0.0000,20.1693,-2.1502
spect_000396.spc,327.821,105.236,2681.986,44.5637,0.0000,23.0199,-0.9019
spect_000397.spc,137.849,66.780,2599.553,16.8460,0.0000,22.9121,-3.2435
spect_000398.spc,436.658,110.430,1629.239,61.8583,0.0000,13.1922,-3.6806
spect_000399.spc,70.039,45.453,2073.591,7.5910,0.0000,18.4094,-4.0068
spect_000400.spc,360.470,72.620,133.663,52.6234,0.0000,0.0000,-0.2790
spect_000401.spc,12.533,51.901,1306.328,0.0350,0.7259,11.6769,0.1427
spect_000402.spc,149.299,66.552,2438.163,18.7305,0.0000,21.4230,-2.2223
spect_000403.spc,58.820,538.771,73.501,6.3720,12.9674,0.0000,0.4267
spect_000404.spc,253.058,64.377,968.984,35.8171,0.0000,7.8682,-0.8645
spect_000405.spc,284.488,78.008,1457.493,39.7920,0.0000,12.1554,-0.7173
spect_000406.spc,217.043,286.099,180.651,30.5728,5.9359,0.6879,0.2512
spect_000407.spc,109.865,52.350,2014.732,13.4996,0.0000,17.7475,-0.6523
spect_000408.spc,160.213,70.223,685.070,22.4682,0.6992,5.6001,-0.0171
spect_000409.spc,408.083,101.282,1397.112,57.9717,0.0000,11.2005,-0.8014
spect_000410.spc,438.504,140.228,3552.315,59.6551,0.0000,30.4758,-6.2151
spect_000411.spc,188.618,39.704,181.302,27.3922,0.0000,1.0012,0.1932
spect_000412.spc,102.517,60.940,799.132,13.8700,0.7058,6.8177,-0.0485
spect_000413.spc,390.446,117.179,2661.198,53.7627,0.0000,22.6243,-5.7262
spect_000414.spc,263.466,160.276,108.210,38.0116,2.6381,0.0000,0.3274
spect_000415.spc,365.948,91.769,1314.560,51.9067,0.0000,10.5988,-1.9619
spect_000416.spc,427.338,108.095,1595.931,60.5362,0.0000,12.9238,-0.2414
spect_000417.spc,187.597,285.914,93.902,26.3435,6.1062,0.0000,0.3011
spect_000418.spc,260.661,91.250,2627.323,34.7977,0.0000,22.7524,-1.4773
spect_000419.spc,332.599,116.897,3382.714,44.3622,0.0000,29.3040,-5.5236
spect_000420.spc,263.601,97.719,3012.341,34.7330,0.0000,26.2041,-5.6089
spect_000421.spc,371.440,77.116,287.039,54.0327,0.0000,1.3424,-0.6810
spect_000422.spc,65.731,59.571,3051.009,5.7027,0.0000,27.2114,-3.7914
spect_000423.spc,186.456,64.226,1810.998,24.9794,0.0000,15.6605,-6.0691
spect_000424.spc,101.320,46.574,1746.675,12.5929,0.0000,15.3660,-0.6539
spect_000425.spc,22.793,253.000,1898.671,0.0000,5.4093,16.8004,0.2804
spect_000426.spc,271.050,86.090,2157.347,36.9238,0.0000,18.4923,-1.2929
spect_000427.spc,314.964,69.837,117.416,45.9533,0.1571,0.0000,0.3725
spect_000428.spc,241.240,70.842,1542.486,33.3485,0.0000,13.0637,-0.0929
spect_000429.spc,131.661,60.168,2246.698,16.3935,0.0000,19.7604,-1.4888
spect_000430.spc,493.381,118.415,1425.398,70.4283,0.0000,11.1704,-2.5668
spect_000431.spc,254.513,65.210,1004.790,35.9841,0.0000,8.1852,-2.0195
spect_000432.spc,45.056,191.824,662.654,5.0409,4.2604,5.6548,0.2338
spect_000433.spc,340.243,91.461,1623.253,47.7448,0.0000,13.4598,-4.5451
spect_000434.spc,510.046,117.672,1163.720,73.2057,0.0000,8.7622,-2.4436
spect_000435.spc,462.418,116.549,1699.532,65.5407,0.0000,13.7383,-0.7653
spect_000436.spc,73.127,56.952,2785.266,7.1278,0.0000,24.7976,-0.1119
spect_000437.spc,256.584,160.541,486.254,36.5344,2.5352,3.4255,0.1431
spect_000438.spc,35.331,68.500,4023.088,0.0000,0.0000,36.0524,-2.4370
spect_000439.spc,399.202,83.324,337.557,58.0338,0.0000,1.7040,-0.9095
spect_000440.spc,154.412,102.578,64.267,22.2415,1.7589,0.0000,0.2093
spect_000441.spc,186.642,51.080,793.098,26.3061,0.0591,6.5061,-0.0463
spect_000442.spc,327.980,93.505,1913.577,45.5754,0.0000,16.1109,-0.5045
spect_000443.spc,295.382,106.448,3176.084,39.1771,0.0000,27.5703,-5.7973
spect_000444.spc,312.347,87.580,1726.502,43.5263,0.0000,14.4811,-2.5470
spect_000445.spc,283.481,57.110,105.116,41.3841,0.0000,0.0000,0.4047
spect_000446.spc,440.873,88.818,163.477,64.3610,0.0000,0.0000,0.3732
spect_000447.spc,168.501,71.701,2528.981,21.4261,0.0000,22.1755,-0.3258
spect_000448.spc,163.040,158.355,872.098,22.2958,2.7872,7.1973,0.0382
spect_000449.spc,433.940,118.687,2203.426,60.7217,0.0000,18.3636,-3.6328
spect_000450.spc,225.320,389.860,117.341,31.4454,8.4773,0.0000,-0.1116
spect_000451.spc,62.081,125.159,1757.516,6.4803,2.1221,15.5182,0.1036
spect_000452.spc,333.581,97.132,2078.923,46.1830,0.0000,17.5788,-0.8646
spect_000453.spc,80.560,55.611,2602.597,8.4515,0.0000,23.1305,-2.8196
spect_000454.spc,456.643,137.121,3117.359,62.8712,0.0000,26.5048,-4.1359
spect_000455.spc,40.156,26.989,1249.554,4.2742,0.0000,11.1004,-0.3275
spect_000456.spc,441.223,118.177,2076.950,61.9510,0.0000,17.2022,-1.0411
spect_000457.spc,307.247,106.294,3014.251,41.1230,0.0000,26.0758,-1.8110
spect_000458.spc,100.863,91.931,72.447,14.3892,1.7518,0.2523,0.2450
spect_000459.spc,91.628,200.468,51.831,12.6114,4.4792,0.0000,0.2023
spect_000460.spc,242.383,70.648,1515.168,33.5511,0.0000,12.8143,-5.0063
spect_000461.spc,199.175,92.721,3509.865,24.6570,0.0000,30.8920,-3.6977
spect_000462.spc,280.018,100.162,2961.967,37.2022,0.0000,25.6965,-6.2898
spect_000463.spc,426.999,120.591,2416.608,59.4309,0.0000,20.3034,-0.9694
spect_000464.spc,386.511,92.569,1103.806,55.1896,0.0000,8.6354,-2.1606
spect_000465.spc,55.824,55.004,390.823,7.5178,0.9389,3.2940,0.0211
spect_000466.spc,319.425,88.017,1664.488,44.6428,0.0000,13.9000,-3.7258
spect_000467.spc,155.946,64.937,2247.660,19.9492,0.0000,19.6880,-2.4486
spect_000468.spc,177.991,80.106,2956.649,22.2660,0.0000,25.9888,-3.6172
spect_000469.spc,421.594,133.139,3305.477,57.4959,0.0000,28.3129,-5.0830
spect_000470.spc,247.707,103.445,147.662,35.8747,1.2986,0.4552,0.2893
spect_000471.spc,25.783,49.987,2935.787,0.0000,0.0000,26.3087,-2.8637
spect_000472.spc,118.014,61.119,2483.357,14.0904,0.0000,21.9336,-1.0987
spect_000473.spc,108.587,63.454,2756.522,12.3584,0.0000,24.4209,-0.6412
spect_000474.spc,149.754,69.223,2606.826,18.5803,0.0000,22.9378,-4.3570
spect_000475.spc,31.808,61.669,3621.929,0.0000,0.0000,32.4575,-0.0924
spect_000476.spc,391.016,122.231,2984.002,53.4309,0.0000,25.5246,-3.2735
spect_000477.spc,237.338,79.579,2163.159,31.9787,0.0000,18.6570,-1.7850
spect_000478.spc,405.818,119.685,2628.341,56.0563,0.0000,22.2776,-2.2752
spect_000479.spc,161.047,84.967,3490.955,19.0971,0.0000,30.8491,-0.6172
spect_000480.spc,433.946,125.133,2624.501,60.1810,0.0000,22.1493,-3.1157
spect_000481.spc,32.582,328.429,866.369,2.3968,7.6106,7.4079,0.3337
spect_000482.spc,75.556,44.821,1961.723,8.5429,0.0000,17.3853,-0.6148
spect_000483.spc,326.920,115.386,3356.611,43.5641,0.0000,29.0883,-3.1158
spect_000484.spc,244.855,246.502,110.135,34.9164,4.8524,0.0000,0.2985
spect_000485.spc,438.156,135.396,3241.074,60.0044,0.0000,27.6787,-4.3358
spect_000486.spc,406.510,108.781,1907.158,57.0854,0.0000,15.7914,-1.2564
spect_000487.spc,386.938,87.890,792.706,55.6522,0.0000,5.8370,-1.7947
spect_000488.spc,348.840,112.809,2907.891,47.3516,0.0000,24.9809,-1.8028
spect_000489.spc,465.858,93.852,172.742,68.0085,0.0000,0.0000,0.4031
spect_000490.spc,462.127,93.100,171.358,67.4637,0.0000,0.0000,-0.2761
spect_000491.spc,432.487,87.129,160.368,63.1368,0.0000,0.0000,-0.2868
spect_000492.spc,43.844,37.477,1887.542,3.9936,0.0000,16.8241,-3.8272
spect_000493.spc,411.487,284.484,172.356,59.2238,4.9610,0.0000,0.0978
spect_000494.spc,28.890,88.104,25.788,3.8630,2.0224,0.0631,0.3445
spect_000495.spc,103.548,65.019,2923.188,11.4060,0.0000,25.9362,-5.4929
spect_000496.spc,15.457,12.100,85.476,2.1223,0.1914,0.7101,0.0416
spect_000497.spc,371.039,87.009,938.462,53.1361,0.0000,7.2004,-1.8266
spect_000498.spc,321.759,77.306,934.932,45.9230,0.0000,7.3330,-2.8271
spect_000499.spc,276.867,68.271,918.833,39.3688,0.0000,7.3379,-3.1421
spect_000500.spc,190.193,139.168,80.417,27.3414,2.4819,0.0000,-0.0485
spect_000501.spc,221.173,91.455,3145.755,28.3473,0.0000,27.5451,-1.0480
spect_000502.spc,292.115,99.530,2765.947,39.2262,0.0000,23.8938,-1.6130
spect_000503.spc,265.713,91.791,2598.006,35.5753,0.0000,22.4719,-1.4458
spect_000504.spc,237.461,104.427,3784.904,29.9107,0.0000,33.2371,-6.0296
spect_000505.spc,493.046,99.329,182.823,71.9775,0.0000,0.0000,-0.1475
spect_000506.spc,479.356,96.571,177.747,69.9790,0.0000,0.0000,-0.3057
spect_000507.spc,26.373,51.132,3003.080,0.0000,0.0000,26.9117,-0.0197
spect_000508.spc,208.962,192.417,92.230,29.8736,3.6993,0.0000,-0.0540
spect_000509.spc,169.735,298.815,670.000,22.9554,6.2930,5.2324,0.1688
spect_000510.spc,15.391,29.839,1752.506,0.0000,0.0000,15.7049,-3.6579
spect_000511.spc,291.061,98.118,2687.146,39.1732,0.0000,23.1889,-5.8253
spect_000512.spc,22.963,31.478,1408.534,1.5293,0.1336,12.5823,0.1007
spect_000513.spc,446.215,124.483,2425.087,62.2344,0.0000,20.3155,-3.8445
spect_000514.spc,274.790,83.205,1921.032,37.7755,0.0000,16.3552,-0.5443
spect_000515.spc,289.245,341.390,135.027,41.0356,6.9675,0.0000,0.2962
spect_000516.spc,44.941,54.907,3012.219,2.7077,0.0000,26.9320,-4.1501
spect_000517.spc,487.493,98.210,180.764,71.1669,0.0000,0.0000,0.1026
spect_000518.spc,173.387,66.375,2118.492,22.6698,0.0000,18.4686,-1.2764
spect_000519.spc,13.106,25.410,1492.344,0.0000,0.0000,13.3735,-0.4661
spect_000520.spc,26.160,23.989,1232.593,2.2461,0.0000,10.9946,-1.6686
spect_000521.spc,159.010,274.465,518.718,21.6605,5.8017,3.9256,0.1868
spect_000522.spc,326.441,104.289,2637.806,44.4184,0.0000,22.6273,-1.5786
spect_000523.spc,128.542,52.513,1786.524,16.5286,0.0000,15.6335,-5.6118
spect_000524.spc,295.604,203.462,123.728,42.5490,3.5416,0.0000,0.3172
spect_000525.spc,253.776,64.271,952.881,35.9429,0.0000,7.7210,-0.3265
spect_000526.spc,373.573,76.410,213.644,54.4396,0.0000,0.6754,-0.3625
spect_000527.spc,326.589,473.019,161.048,45.9655,10.0217,0.0000,-0.0367
spect_000528.spc,449.059,94.893,455.618,65.1842,0.0000,2.5992,-1.2844
spect_000529.spc,434.925,105.138,1305.675,62.0208,0.0000,10.2889,-1.5247
spect_000530.spc,146.831,79.705,3328.991,17.2232,0.0000,29.4403,-1.9187
spect_000531.spc,60.788,57.828,3000.316,5.0439,0.0000,26.7722,-0.0821
spect_000532.spc,161.991,47.355,1021.733,22.4114,0.0000,8.6460,-3.5973
spect_000533.spc,21.845,15.275,718.515,2.2753,0.0000,6.3871,-0.4814
spect_000534.spc,84.498,43.005,1728.698,10.1522,0.0000,15.2604,-5.9192
spect_000535.spc,252.265,82.453,2159.998,34.1690,0.0000,18.5788,-0.8822
spect_000536.spc,421.566,131.699,3211.770,57.6124,0.0000,27.4705,-2.5906
spect_000537.spc,97.713,57.213,2487.900,11.1112,0.0000,22.0421,-0.8908
spect_000538.spc,350.983,110.235,2712.352,47.9171,0.0000,23.2157,-6.1206
spect_000539.spc,216.050,94.388,3402.911,27.2662,0.0000,29.8741,-3.3830
spect_000540.spc,229.794,100.737,3641.885,28.9718,0.0000,31.9768,-6.0445
spect_000541.spc,501.525,101.037,185.967,73.2154,0.0000,0.0000,-0.0109
spect_000542.spc,65.341,50.962,1636.450,7.4115,0.3234,14.4833,0.0256
spect_000543.spc,213.564,57.206,1005.677,29.9855,0.0000,8.3297,-0.0731
spect_000544.spc,204.381,57.529,1144.191,28.4624,0.0000,9.6057,-0.4774
spect_000545.spc,239.552,390.576,122.407,33.5322,8.4243,0.0000,-0.1269
spect_000546.spc,373.716,84.235,722.991,53.8054,0.0000,5.2543,-0.2467
spect_000547.spc,152.404,55.591,1682.374,20.1575,0.0000,14.6176,-4.4741
spect_000548.spc,42.807,26.947,1212.877,4.7096,0.0000,10.7618,-0.3353
spect_000549.spc,307.147,109.676,3236.512,40.8225,0.0000,28.0744,-2.6556
spect_000550.spc,101.243,69.997,3277.870,10.6121,0.0000,29.1327,-2.7341
spect_000551.spc,51.379,49.725,2591.341,4.1920,0.0000,23.1266,-2.1437
spect_000552.spc,326.853,87.979,1567.029,45.8560,0.0000,12.9990,-2.5129
spect_000553.spc,163.327,47.043,984.239,22.6553,0.0000,8.3045,-3.6700
spect_000554.spc,168.039,96.281,1256.409,22.8150,1.0881,10.6967,-0.0561
spect_000555.spc,181.449,66.260,2007.883,23.9928,0.0000,17.4473,-0.1574
spect_000556.spc,358.928,106.370,2358.204,49.5362,0.0000,20.0052,-3.9455
spect_000557.spc,36.905,71.551,4202.329,0.0000,0.0000,37.6586,-3.9890
spect_000558.spc,34.242,42.246,2321.879,2.0287,0.0000,20.7611,-0.2996
spect_000559.spc,97.759,23.161,262.689,13.9802,0.0000,2.0358,-1.0244
spect_000560.spc,349.379,109.443,2681.083,47.7223,0.0000,22.9399,-5.7370
spect_000561.spc,147.004,45.807,1112.284,20.0998,0.0000,9.5101,-0.4195
spect_000562.spc,413.910,202.062,165.121,59.9260,2.9206,0.0000,-0.1116
spect_000563.spc,267.134,99.160,3061.242,35.1875,0.0000,26.6320,-2.1565
spect_000564.spc,381.621,114.932,2627.334,52.5136,0.0000,22.3492,-4.0448
spect_000565.spc,184.820,50.458,932.447,25.8697,0.0000,7.7672,-3.9443
spect_000566.spc,90.268,49.428,2074.504,10.5525,0.0000,18.3502,-2.1258
spect_000567.spc,480.883,96.879,178.313,70.2018,0.0000,0.0000,0.1774
spect_000568.spc,486.976,121.803,1728.671,69.1002,0.0000,13.9184,-3.5259
spect_000569.spc,299.538,212.095,125.956,43.0903,3.7345,0.0000,0.2931
spect_000570.spc,71.272,31.952,1175.804,8.9263,0.0000,10.3336,-3.5966
spect_000571.spc,124.790,59.393,2283.974,15.3393,0.0000,20.1184,-2.9085
spect_000572.spc,265.951,107.916,667.657,37.9067,1.1246,5.0758,0.0797
spect_000573.spc,283.639,257.607,124.840,40.5646,4.9334,0.0000,0.3002
spect_000574.spc,275.558,65.649,764.316,39.3758,0.0000,5.9531,0.0228
spect_000575.spc,303.514,83.667,1583.802,42.4162,0.0000,13.2276,-0.1644
spect_000576.spc,115.934,219.973,1213.635,14.6893,4.4043,10.3670,0.1037
spect_000577.spc,176.801,59.196,1605.839,23.8292,0.0000,13.8481,-1.6075
spect_000578.spc,215.438,96.654,3558.781,26.9761,0.0000,31.2775,-4.9963
spect_000579.spc,299.384,94.157,2321.976,40.8618,0.0000,19.8780,-1.9147
spect_000580.spc,347.556,84.491,1074.321,49.5220,0.0000,8.5002,-0.0885
spect_000581.spc,45.640,44.592,2329.388,3.6884,0.0000,20.7906,-0.2121
spect_000582.spc,17.987,628.329,67.952,0.0000,15.3738,0.0000,0.5421
spect_000583.spc,81.918,63.704,3113.931,7.9926,0.0000,27.7232,-0.1615
spect_000584.spc,385.536,88.070,822.412,55.4086,0.0000,6.1087,-1.3980
spect_000585.spc,23.706,55.182,58.049,3.1947,1.2238,0.3990,0.2643
spect_000586.spc,325.996,89.787,1696.068,45.5646,0.0000,14.1620,-2.9122
spect_000587.spc,470.814,136.583,2900.902,65.2252,0.0000,24.5114,-4.0869
spect_000588.spc,230.102,60.768,1026.819,32.3805,0.0000,8.4647,-0.2437
spect_000589.spc,309.788,87.751,1770.380,43.0951,0.0000,14.8841,-0.7793
spect_000590.spc,382.425,106.667,2077.068,53.3392,0.0000,17.3993,-3.2706
spect_000591.spc,80.863,55.203,2572.100,8.5350,0.0000,22.8553,-0.7490
spect_000592.spc,77.992,48.075,2143.162,8.6663,0.0000,19.0084,-3.5978
spect_000593.spc,442.104,89.066,163.934,64.5408,0.0000,0.0000,-0.7405
spect_000594.spc,28.496,481.829,252.009,1.9204,11.6430,1.7535,0.4813
spect_000595.spc,181.635,69.048,2187.645,23.7888,0.0000,19.0628,-4.9795
spect_000596.spc,143.783,58.377,1974.642,18.5189,0.0000,17.2740,-1.9544
spect_000597.spc,463.849,125.789,2284.844,64.9975,0.0000,18.9959,-3.7625
spect_000598.spc,275.791,56.518,164.787,40.1810,0.0000,0.5621,-0.7805
spect_000599.spc,12.090,185.257,836.664,0.0000,4.1920,7.3316,0.3137
spect_000600.spc,191.619,66.306,1880.813,25.6458,0.0000,16.2709,-3.1858
spect_000601.spc,15.083,29.242,1717.429,0.0000,0.0000,15.3905,-1.7687
spect_000602.spc,135.056,56.463,1961.261,17.2579,0.0000,17.1828,-0.1601
spect_000603.spc,116.341,270.988,67.424,15.9435,6.0922,0.0000,0.2995
spect_000604.spc,234.203,70.438,1606.125,32.2360,0.0000,13.6593,-1.2799
spect_000605.spc,259.942,73.762,1494.049,36.1500,0.0000,12.5659,-1.0932
spect_000606.spc,117.561,71.269,3152.245,13.1636,0.0000,27.9488,-2.5523
spect_000607.spc,475.753,99.734,430.450,69.1262,0.0000,2.2840,0.1791
spect_000608.spc,13.145,25.485,1496.783,0.0000,0.0000,13.4132,-0.5253
spect_000609.spc,34.240,66.383,3898.783,0.0000,0.0000,34.9385,-2.7841
spect_000610.spc,324.603,71.311,506.917,46.8900,0.0000,3.4754,0.0003
spect_000611.spc,496.954,139.577,2762.211,69.2322,0.0000,23.1774,-5.1049
spect_000612.spc,178.374,187.537,1050.316,24.2166,3.3652,8.7278,0.0415
spect_000613.spc,271.399,54.676,100.635,39.6203,0.0000,0.0000,-0.0444
spect_000614.spc,289.650,67.866,728.874,41.4854,0.0000,5.5874,0.0435
spect_000615.spc,18.103,35.098,2061.386,0.0000,0.0000,18.4729,0.1340
spect_000616.spc,40.783,64.936,3720.555,1.1876,0.0000,33.3143,-0.5363
spect_000617.spc,228.054,85.075,2640.948,30.0044,0.0000,22.9836,-4.0963
spect_000618.spc,299.097,60.256,110.906,43.6637,0.0000,0.0000,-0.0015
spect_000619.spc,291.250,63.547,426.283,42.1088,0.0000,2.8616,0.0726
spect_000620.spc,150.433,88.443,499.079,21.1811,1.2656,3.9402,0.0419
spect_000621.spc,205.929,47.706,482.647,29.5401,0.0000,3.6528,-1.6163
spect_000622.spc,304.050,104.818,2958.756,40.7262,0.0000,25.5875,-3.0283
spect_000623.spc,430.941,89.462,332.554,62.6889,0.0000,1.5532,-1.0791
spect_000624.spc,246.345,74.916,1743.316,33.8379,0.0000,14.8523,-0.7700
spect_000625.spc,121.689,78.253,3555.707,13.2493,0.0000,31.5625,-5.4221
spect_000626.spc,410.272,130.646,3287.409,55.8610,0.0000,28.1882,-4.4997
spect_000627.spc,438.926,129.538,2848.525,60.6221,0.0000,24.1468,-2.5081
spect_000628.spc,361.859,85.262,941.755,51.7874,0.0000,7.2606,-2.6186
spect_000629.spc,44.724,248.804,310.755,5.1899,5.7992,2.4370,0.3472
spect_000630.spc,24.027,46.583,2735.915,0.0000,0.0000,24.5176,-1.9660
spect_000631.spc,258.334,134.252,595.285,36.7660,1.8377,4.4249,0.1041
spect_000632.spc,216.679,71.434,1895.279,29.2975,0.0000,16.3174,-1.8825
spect_000633.spc,120.387,66.860,2828.099,13.9945,0.0000,25.0251,-0.5603
spect_000634.spc,454.829,108.092,1244.090,65.0150,0.0000,9.6689,-0.5191
spect_000635.spc,51.544,56.938,1606.356,5.3922,0.5486,14.2507,0.0530
spect_000636.spc,362.380,73.005,134.371,52.9022,0.0000,0.0000,0.1478
spect_000637.spc,253.093,54.637,332.243,36.6412,0.0000,2.1433,0.0747
spect_000638.spc,14.969,357.576,84.522,0.6408,8.7090,0.3979,0.5179
spect_000639.spc,394.474,87.339,660.307,56.9262,0.0000,4.6215,-0.0858
spect_000640.spc,416.921,83.993,154.595,60.8644,0.0000,0.0000,-0.4551
spect_000641.spc,404.953,102.234,1499.310,57.3819,0.0000,12.1298,-0.6407
spect_000642.spc,453.196,106.920,455.917,65.7440,0.2764,2.5782,0.2538
spect_000643.spc,37.503,52.301,1522.504,3.4460,0.5337,13.5442,0.0816
spect_000644.spc,479.310,106.128,802.660,69.1684,0.0000,5.6185,-0.1983
spect_000645.spc,156.877,74.114,2835.282,19.3296,0.0000,24.9681,-0.6941
spect_000646.spc,483.048,127.948,2180.312,67.9439,0.0000,17.9921,-4.0748
spect_000647.spc,27.521,19.577,926.910,2.8386,0.0000,8.2418,0.0328
spect_000648.spc,354.243,332.307,156.952,50.6175,6.4217,0.0000,0.0818
spect_000649.spc,265.599,74.674,1481.269,36.9950,0.0000,12.4321,-0.1180
spect_000650.spc,403.578,110.401,2050.490,56.4715,0.0000,17.0898,-4.7086
spect_000651.spc,118.511,34.788,590.025,16.5880,0.0629,4.9074,-0.0583
spect_000652.spc,15.741,164.845,1344.123,0.0000,3.4798,11.9074,0.2760
spect_000653.spc,177.932,53.810,88.360,25.8747,0.4343,0.1857,0.3223
spect_000654.spc,321.771,97.321,2242.333,44.2431,0.0000,19.0873,-3.6311
spect_000655.spc,347.220,77.363,612.946,50.0662,0.0000,4.3532,-0.8939
spect_000656.spc,19.548,46.200,1424.789,0.9465,0.5068,12.7265,0.1260
