file,K_percent,U_ppm,Th_ppm,w_PADK,w_PADU,w_PADTh,fit_r2
spect_000331.spc,184.433,1244.998,2809.504,18.6380,28.7353,23.6146,1.0000
spect_000332.spc,88.302,1006.608,3202.056,4.9746,23.1755,27.6636,1.0000
spect_000333.spc,153.706,1186.462,3458.863,13.5574,27.1958,29.6104,1.0000
spect_000334.spc,202.973,886.219,1047.807,24.9891,20.4677,8.0103,1.0000
spect_000335.spc,74.115,1223.926,798.098,4.9399,29.5071,5.8709,1.0000
spect_000336.spc,135.090,271.188,3217.226,14.8492,4.8183,28.3019,1.0000
spect_000337.spc,72.200,571.214,979.902,7.1006,13.3605,8.0904,1.0000
spect_000338.spc,55.800,593.877,2288.422,2.9918,13.5045,19.9044,1.0000
spect_000339.spc,82.980,522.754,2959.340,6.4638,11.3673,25.9224,1.0000
spect_000340.spc,182.322,1166.636,1803.632,19.8780,27.1936,14.6335,1.0000
spect_000341.spc,99.985,571.060,1092.595,11.0551,13.1801,9.0175,1.0000
spect_000342.spc,121.066,953.556,3458.197,9.7027,21.6132,29.9133,1.0000
spect_000343.spc,125.956,527.637,2877.300,12.8729,11.3112,25.0435,1.0000
spect_000344.spc,214.710,1299.792,3704.411,21.7778,29.6020,31.5284,1.0000
spect_000345.spc,114.046,829.558,2482.165,10.3697,18.9591,21.2566,1.0000
spect_000346.spc,160.776,1224.511,500.608,18.0634,29.2155,2.9178,1.0000
spect_000347.spc,119.003,128.643,962.362,15.8216,2.2333,8.1755,1.0000
spect_000348.spc,112.880,289.739,775.412,14.4909,6.3039,6.3692,1.0000
spect_000349.spc,125.412,465.401,1273.511,15.0096,10.3850,10.6594,1.0000
spect_000350.spc,30.518,365.987,878.168,1.9250,8.5418,7.4874,1.0000
spect_000351.spc,139.251,686.205,1021.877,16.4538,15.8553,8.1549,1.0000
spect_000352.spc,109.567,669.529,1048.498,12.1180,15.5774,8.5031,1.0000
spect_000353.spc,195.232,830.515,2639.992,22.1283,18.5314,22.4203,1.0000
spect_000354.spc,119.187,446.400,1861.736,13.4505,9.7248,15.9924,1.0000
spect_000355.spc,185.018,460.341,3468.196,21.1221,9.1447,30.2368,1.0000
spect_000356.spc,108.010,358.347,1839.838,12.1910,7.6168,15.9083,1.0000
spect_000357.spc,179.654,559.403,3028.555,20.4658,11.7780,26.2077,1.0000
spect_000358.spc,148.222,231.626,1763.270,18.7238,4.3284,15.2037,1.0000
spect_000359.spc,104.785,870.544,1186.093,10.4246,20.5030,9.5796,1.0000
spect_000360.spc,72.773,106.910,1857.841,8.0067,1.5829,16.4039,1.0000
spect_000361.spc,136.853,1067.540,3157.060,11.9306,24.4600,27.0512,1.0000
spect_000362.spc,165.109,830.661,3505.299,16.6328,18.3539,30.3067,1.0000
spect_000363.spc,74.305,1078.053,2367.798,3.6427,25.3187,20.1330,1.0000
spect_000364.spc,63.964,336.027,1882.514,5.7436,7.2631,16.4515,1.0000
spect_000365.spc,47.376,620.362,1625.264,2.4545,14.4481,13.9365,1.0000
spect_000366.spc,47.445,138.339,414.622,5.9146,3.0242,3.4612,1.0000
spect_000367.spc,133.118,876.627,3358.448,11.9137,19.6966,29.0450,1.0000
spect_000368.spc,175.744,514.490,1858.866,21.5048,11.1312,15.7276,1.0000
spect_000369.spc,123.125,825.696,2752.117,11.3921,18.7183,23.6620,1.0000
spect_000370.spc,62.358,381.593,1409.657,5.8997,8.5723,12.1586,1.0000
spect_000371.spc,150.787,1059.209,715.847,17.0040,25.1084,5.0334,1.0000
spect_000372.spc,17.391,357.022,435.759,0.5699,8.5511,3.5533,1.0000
spect_000373.spc,117.621,967.186,1662.110,11.3377,22.6434,13.7398,1.0000
spect_000374.spc,163.419,304.858,3125.725,18.9955,5.5459,27.3588,1.0000
spect_000375.spc,184.126,375.645,3002.298,21.9067,7.2373,26.1194,1.0000
spect_000376.spc,152.204,548.434,506.272,19.5548,12.5917,3.5930,1.0000
spect_000377.spc,38.096,412.845,280.756,3.5807,9.8856,2.0429,1.0000
spect_000378.spc,174.925,357.789,1970.375,21.8875,7.2309,16.8727,1.0000
spect_000379.spc,91.013,96.957,858.821,11.9559,1.6265,7.3597,1.0000
spect_000380.spc,203.896,495.418,2526.682,24.9112,10.2733,21.6686,1.0000
spect_000381.spc,183.508,712.490,1253.111,22.5809,16.2023,10.0739,1.0000
spect_000382.spc,198.461,444.574,3362.722,23.2952,8.7310,29.2585,1.0000
spect_000383.spc,76.234,1227.287,2878.635,2.6921,28.7948,24.5947,1.0000
spect_000384.spc,193.446,565.834,1577.644,24.2461,12.4173,13.0941,1.0000
spect_000385.spc,136.743,136.832,2619.510,16.3726,1.7244,23.0334,1.0000
spect_000386.spc,42.396,365.405,2463.660,1.7363,7.8720,21.7265,1.0000
spect_000387.spc,66.787,714.145,2552.397,3.7956,16.3161,22.1403,1.0000
spect_000388.spc,187.037,444.554,1727.161,23.6145,9.4027,14.5678,1.0000
spect_000389.spc,106.033,98.597,3325.117,11.1429,0.6640,29.5177,1.0000
spect_000390.spc,30.731,270.349,389.302,2.9452,6.3681,3.1694,0.9999
spect_000391.spc,160.101,1136.220,2556.916,15.8081,26.2669,21.5133,1.0000
spect_000392.spc,151.848,1192.205,1936.739,15.1231,27.9206,15.9057,1.0000
spect_000393.spc,51.765,1102.765,682.760,2.2845,26.6722,5.0100,1.0000
spect_000394.spc,143.200,1184.085,3687.244,11.7406,27.1018,31.7021,1.0000
spect_000395.spc,124.201,562.478,701.578,15.1346,12.9992,5.4277,1.0000
spect_000396.spc,190.012,979.679,1757.189,21.8308,22.5661,14.3561,1.0000
spect_000397.spc,102.213,1056.724,1633.656,8.7379,24.9353,13.4532,0.9999
spect_000398.spc,161.825,552.346,2857.581,18.0783,11.7546,24.7308,1.0000
spect_000399.spc,80.085,1013.556,3230.485,3.7015,23.3757,27.9394,1.0000
spect_000400.spc,45.078,715.372,155.792,3.5265,17.3553,0.6284,1.0000
spect_000401.spc,138.670,168.065,1340.338,18.0944,2.9674,11.4819,1.0000
spect_000402.spc,109.924,505.301,349.424,13.6967,11.7918,2.3525,1.0000
spect_000403.spc,142.751,1208.628,3346.547,11.9911,27.8374,28.6141,1.0000
spect_000404.spc,75.612,948.189,1731.868,5.1436,22.3515,14.5175,1.0000
spect_000405.spc,98.238,1211.368,2168.960,6.8659,28.5640,18.1492,1.0000
spect_000406.spc,79.511,646.450,667.080,8.2530,15.2975,5.1842,1.0000
spect_000407.spc,46.603,325.689,2722.265,2.2015,6.7753,24.0768,1.0000
spect_000408.spc,165.088,214.940,1963.056,21.0312,3.7604,16.9640,1.0000
spect_000409.spc,149.912,805.478,3303.157,14.7451,17.8828,28.5569,1.0000
spect_000410.spc,133.221,481.569,3381.263,13.5141,9.9506,29.5990,1.0000
spect_000411.spc,173.980,745.766,2701.054,19.2700,16.5222,23.1121,1.0000
spect_000412.spc,168.422,606.070,580.013,21.6175,13.9061,4.1548,1.0000
spect_000413.spc,113.885,929.388,2441.551,9.9880,21.4357,20.8033,1.0000
spect_000414.spc,103.604,1162.418,3211.872,6.5797,26.9381,27.5660,1.0000
spect_000415.spc,179.449,933.463,2527.997,19.5207,21.1872,21.3708,1.0000
spect_000416.spc,190.143,790.779,1623.041,22.7856,17.9603,13.3146,1.0000
spect_000417.spc,40.795,612.899,2350.438,0.6286,14.0224,20.4934,1.0000
spect_000418.spc,93.941,306.313,653.966,11.7829,6.8496,5.3209,1.0000
spect_000419.spc,202.927,464.716,3311.249,23.9336,9.2253,28.7632,1.0000
spect_000420.spc,127.469,996.059,1797.021,12.5050,23.2566,14.8980,1.0000
spect_000421.spc,190.570,233.267,2429.074,24.1385,3.9133,21.0634,1.0000
spect_000422.spc,144.163,910.239,3372.376,13.3859,20.4665,29.1058,1.0000
spect_000423.spc,151.151,1066.124,572.311,17.2050,25.3312,3.7337,1.0000
spect_000424.spc,66.376,676.313,1558.335,5.1060,15.7607,13.2243,1.0000
spect_000425.spc,79.818,824.547,1812.234,6.1696,19.2535,15.3371,1.0000
spect_000426.spc,58.909,540.542,2308.574,3.6426,12.1674,20.1231,1.0000
spect_000427.spc,186.207,318.024,2282.709,23.3291,6.0785,19.6844,1.0000
spect_000428.spc,76.686,103.988,3018.177,7.1749,1.0543,26.8419,1.0000
spect_000429.spc,192.232,792.510,1609.831,23.1023,17.9979,13.1876,1.0000
spect_000430.spc,107.934,870.011,2787.256,8.9310,19.8706,23.9873,1.0000
spect_000431.spc,72.223,1055.889,1541.263,4.4380,25.0943,12.7169,1.0000
spect_000432.spc,131.709,365.137,2675.128,14.6310,7.3546,23.3485,1.0000
spect_000433.spc,125.405,389.027,1303.687,15.2834,8.4913,10.9986,1.0000
spect_000434.spc,224.436,1158.880,3345.754,24.2244,26.2174,28.3927,1.0000
spect_000435.spc,116.117,526.738,3615.278,10.5246,11.0581,31.7203,1.0000
spect_000436.spc,150.887,733.122,432.517,18.6971,17.1778,2.7700,1.0000
spect_000437.spc,81.255,699.273,1301.816,7.5172,16.3516,10.8473,1.0000
spect_000438.spc,173.564,808.573,3355.643,18.1512,17.8252,28.9520,1.0000
spect_000439.spc,137.919,425.212,1280.301,17.0071,9.3315,10.7165,1.0000
spect_000440.spc,150.203,666.353,290.604,19.0425,15.5890,1.5533,1.0000
spect_000441.spc,63.880,1089.390,3204.132,1.0377,25.3329,27.6864,1.0000
spect_000442.spc,186.947,821.410,895.095,23.0806,19.0053,6.7431,1.0000
spect_000443.spc,63.949,924.286,2012.790,3.1798,21.7127,17.1050,1.0000
spect_000444.spc,161.092,766.406,828.135,19.5797,17.7997,6.2705,1.0000
spect_000445.spc,162.684,934.251,3070.217,16.3851,21.0829,26.3053,1.0000
spect_000446.spc,47.621,263.247,2208.978,3.2346,5.4250,19.5070,1.0000
spect_000447.spc,129.485,178.198,3518.121,14.0353,2.4399,31.1111,1.0000
spect_000448.spc,146.015,560.511,448.144,18.6652,12.9411,3.0785,1.0000
spect_000449.spc,184.018,1102.264,2972.718,18.9600,25.1577,25.2116,1.0000
spect_000450.spc,36.053,111.165,87.618,4.7481,2.5328,0.5768,1.0000
spect_000451.spc,155.338,82.273,1682.119,20.4808,0.6436,14.5824,1.0000
spect_000452.spc,79.683,1096.024,1506.012,5.4158,26.0608,12.3404,1.0000
spect_000453.spc,82.277,110.644,3064.060,7.9148,1.1740,27.2315,1.0000
spect_000454.spc,136.556,684.699,645.256,16.5240,15.9732,4.7736,1.0000
spect_000455.spc,99.292,322.945,1243.816,11.7810,7.0112,10.6004,1.0000
spect_000456.spc,128.693,669.798,879.555,15.1402,15.5555,6.9213,1.0000
spect_000457.spc,190.247,1014.655,2019.878,21.4011,23.3279,16.6898,1.0000
spect_000458.spc,108.953,830.825,3066.570,8.8994,18.7945,26.5337,1.0000
spect_000459.spc,160.673,1188.771,722.234,17.9230,28.2516,4.9452,1.0000
spect_000460.spc,116.581,66.201,623.090,16.1352,0.8340,5.1834,1.0000
spect_000461.spc,107.711,1120.520,1584.534,9.3471,26.4996,12.9372,1.0000
spect_000462.spc,132.742,975.163,1941.060,13.1905,22.6618,16.1967,1.0000
spect_000463.spc,128.758,837.598,2997.167,11.8731,18.8920,25.8402,1.0000
spect_000464.spc,38.332,43.326,978.189,4.2709,0.5138,8.6484,1.0000
spect_000465.spc,102.032,607.439,1535.508,10.6660,13.8997,12.9669,1.0000
spect_000466.spc,37.869,510.270,2057.368,0.9753,11.6176,17.9545,1.0000
spect_000467.spc,144.986,1034.020,2769.156,13.7398,23.7409,23.5623,1.0000
spect_000468.spc,51.763,1091.240,1237.844,1.6520,26.1788,10.0183,1.0000
spect_000469.spc,113.027,563.390,3142.820,10.4980,12.1546,27.4436,1.0000
spect_000470.spc,125.368,969.240,1560.032,12.5951,22.6951,12.7944,1.0000
spect_000471.spc,174.722,1115.347,2683.651,17.8913,25.6341,22.6266,1.0000
spect_000472.spc,209.362,1208.856,1216.958,24.4055,28.3250,9.2282,1.0000
spect_000473.spc,176.986,567.180,1495.850,21.9168,12.5608,12.4085,1.0000
spect_000474.spc,170.958,812.433,1231.511,20.3510,18.7343,9.8308,1.0000
spect_000475.spc,104.398,585.002,1427.738,11.2378,13.3760,12.0089,1.0000
spect_000476.spc,100.177,559.991,3213.847,8.5327,12.1061,28.1268,1.0000
spect_000477.spc,118.145,398.730,2052.107,13.2589,8.4831,17.7519,1.0000
spect_000478.spc,114.277,373.907,2198.215,12.6118,7.8348,19.1016,1.0000
spect_000479.spc,77.189,157.288,694.550,9.8748,3.2421,5.8709,1.0000
spect_000480.spc,126.753,417.772,1720.854,14.8541,9.0359,14.7252,1.0000
spect_000481.spc,148.657,639.648,3286.325,15.2579,13.8081,28.5558,1.0000
spect_000482.spc,159.325,358.052,1206.334,20.5242,7.6009,10.0422,1.0000
spect_000483.spc,109.577,170.613,447.397,14.8923,3.5075,3.5314,1.0000
spect_000484.spc,29.066,584.123,219.097,1.6270,14.1738,1.3650,1.0000
spect_000485.spc,73.348,1029.282,229.005,6.3182,24.9281,0.9210,1.0000
spect_000486.spc,108.339,982.764,1816.236,9.7185,23.0140,15.1432,1.0000
spect_000487.spc,46.186,176.363,1672.242,4.0348,3.4930,14.7554,1.0000
spect_000488.spc,103.999,876.331,1676.676,9.6849,20.4643,13.9943,1.0000
spect_000489.spc,103.049,1014.827,3002.876,7.3565,23.3821,25.8163,1.0000
spect_000490.spc,100.725,332.400,3199.289,9.5605,6.4995,28.1950,1.0000
spect_000491.spc,44.315,87.908,1745.391,4.0310,1.2943,15.4981,1.0000
spect_000492.spc,81.282,1190.594,3519.740,2.8007,27.6242,30.3838,1.0000
spect_000493.spc,199.513,965.928,1358.452,23.7741,22.3318,10.7479,1.0000
spect_000494.spc,111.000,890.149,2965.298,9.0825,20.2849,25.5629,1.0000
spect_000495.spc,186.021,783.741,1112.471,22.8321,17.9993,8.7366,1.0000
spect_000496.spc,35.631,331.683,1474.897,2.0878,7.4465,12.8746,1.0000
spect_000497.spc,174.766,283.896,1290.508,22.9979,5.6669,10.8168,1.0000
spect_000498.spc,59.326,835.589,2184.214,2.6515,19.4843,18.7415,1.0000
spect_000499.spc,144.868,1087.714,703.850,16.0307,25.8440,4.9189,1.0000
spect_000500.spc,177.504,137.709,2754.742,22.2061,1.4983,24.1215,1.0000
spect_000501.spc,111.679,234.734,287.441,15.1357,5.1381,2.0278,1.0000
spect_000502.spc,116.638,115.184,2200.251,14.0134,1.4460,19.3410,1.0000
spect_000503.spc,187.938,962.138,3548.662,19.4047,21.4679,30.5089,1.0000
spect_000504.spc,65.058,666.270,264.063,6.5368,16.0078,1.5835,1.0000
spect_000505.spc,174.165,1216.160,1303.936,19.0862,28.6420,10.1161,1.0000
spect_000506.spc,152.183,441.702,1838.028,18.3578,9.4587,15.6788,1.0000
spect_000507.spc,54.181,518.956,3156.888,1.9965,11.3381,27.7955,1.0000
spect_000508.spc,69.017,132.183,1083.995,8.2973,2.5159,9.4256,1.0000
spect_000509.spc,129.485,848.824,3408.118,11.4315,19.0101,29.5282,1.0000
spect_000510.spc,184.480,215.002,3102.824,22.4919,3.2383,27.1653,1.0000
spect_000511.spc,196.662,1286.443,2900.906,20.1578,29.6633,24.3623,1.0000
spect_000512.spc,143.841,1151.425,1303.779,14.8851,27.1929,10.2678,1.0000
spect_000513.spc,137.917,966.034,1772.675,14.1959,22.4753,14.6722,1.0000
spect_000514.spc,165.050,325.385,2170.247,20.3210,6.4045,18.7322,1.0000
spect_000515.spc,45.727,775.253,1259.177,2.0273,18.4118,10.5085,1.0000
spect_000516.spc,64.111,161.085,2232.197,6.0517,2.8187,19.7542,1.0000
spect_000517.spc,63.732,1025.625,583.005,4.4838,24.7509,4.1421,1.0000
spect_000518.spc,195.850,1066.046,1946.318,22.1063,24.5952,15.9643,1.0000
spect_000519.spc,57.523,600.298,1278.198,4.4555,14.0356,10.7971,1.0000
spect_000520.spc,200.927,1060.018,2897.438,21.7147,24.0633,24.5176,1.0000
spect_000521.spc,129.168,872.447,205.988,15.2068,20.8020,0.6759,1.0000
spect_000522.spc,123.585,1034.194,1133.745,12.5889,24.4654,8.9043,1.0000
spect_000523.spc,138.242,704.037,2013.027,15.0194,15.9257,17.0668,0.9999
spect_000524.spc,162.000,968.432,3441.289,15.6907,21.7887,29.6185,1.0000
spect_000525.spc,181.505,1091.935,2694.985,18.9720,25.0201,22.7279,1.0000
spect_000526.spc,83.969,1222.468,2881.562,3.8473,28.6376,24.6009,1.0000
spect_000527.spc,191.417,1227.409,3400.391,19.0153,28.0451,28.9285,1.0000
spect_000528.spc,48.760,1071.285,696.610,1.9535,25.9056,5.1720,1.0000
spect_000529.spc,136.087,556.843,371.174,17.3124,12.9277,2.4201,1.0000
spect_000530.spc,27.898,348.443,531.133,2.0354,8.2530,4.3865,1.0000
spect_000531.spc,21.491,335.196,155.679,1.6055,8.0991,1.0378,1.0000
spect_000532.spc,120.035,1173.362,535.954,12.2294,28.1382,3.4100,1.0000
spect_000533.spc,169.544,99.685,1433.085,22.8065,1.0981,12.2798,1.0000
spect_000534.spc,170.681,322.695,2458.090,20.8091,6.2024,21.3085,1.0000
spect_000535.spc,166.537,984.424,448.552,19.9559,23.2900,2.6429,1.0000
spect_000536.spc,61.002,281.787,522.197,7.1936,6.4538,4.2602,1.0000
spect_000537.spc,97.297,690.445,679.377,10.6773,16.2914,5.1998,1.0000
spect_000538.spc,145.717,505.378,642.949,18.6082,11.5102,4.8822,1.0000
spect_000539.spc,148.323,1030.927,1821.824,15.4032,24.0060,15.0246,1.0000
spect_000540.spc,57.797,93.861,411.459,7.6245,1.8792,3.4393,1.0000
spect_000541.spc,190.263,487.452,2720.121,22.6993,10.0698,23.4605,1.0000
spect_000542.spc,120.783,714.301,3063.633,11.1208,15.8666,26.5728,1.0000
spect_000543.spc,87.788,1044.826,1414.585,6.9303,24.7943,11.5368,1.0000
spect_000544.spc,161.228,662.172,1587.640,19.0959,14.9434,13.2009,1.0000
spect_000545.spc,204.466,858.374,1744.569,24.4701,19.5113,14.3039,1.0000
spect_000546.spc,45.115,346.082,2582.507,2.0702,7.3378,22.8050,1.0000
spect_000547.spc,151.247,257.654,3376.974,17.0882,4.3465,29.7012,1.0000
spect_000548.spc,141.724,698.158,2659.501,14.7652,15.5201,22.8820,1.0000
spect_000549.spc,112.960,371.060,906.369,14.0103,8.2584,7.4763,1.0000
spect_000550.spc,60.472,686.853,3184.219,2.2039,15.4356,27.8734,1.0000
spect_000551.spc,94.892,1050.251,3195.757,5.7747,24.2217,27.5475,1.0000
spect_000552.spc,150.124,355.641,1870.791,18.3660,7.3352,16.0563,1.0000
spect_000553.spc,197.752,910.564,1784.003,23.2200,20.8152,14.6341,1.0000
spect_000554.spc,36.196,472.390,486.031,2.8065,11.2849,3.8446,1.0000
spect_000555.spc,169.922,685.990,276.114,21.8839,15.9833,1.3432,1.0000
spect_000556.spc,44.438,679.131,2375.980,0.8633,15.6275,20.6534,1.0000
spect_000557.spc,175.130,1238.304,2721.611,17.4029,28.6483,22.8585,1.0000
spect_000558.spc,90.435,108.864,3139.914,9.0306,1.0622,27.8903,1.0000
spect_000559.spc,90.119,672.646,1632.234,8.5270,15.5279,13.8179,1.0000
spect_000560.spc,80.180,852.127,3321.974,4.2626,19.3620,28.9055,1.0000
spect_000561.spc,74.596,296.107,3378.681,5.6414,5.6634,29.9249,1.0000
spect_000562.spc,151.186,204.650,1578.009,19.4972,3.7191,13.5500,1.0000
spect_000563.spc,50.051,708.869,331.678,4.0701,17.1047,2.2021,1.0000
spect_000564.spc,118.785,546.751,1935.483,12.8913,12.1723,16.5690,1.0000
spect_000565.spc,192.312,1109.285,3093.761,20.0046,25.2451,26.2691,1.0000
spect_000566.spc,65.301,686.537,3126.790,2.9865,15.4262,27.3413,1.0000
spect_000567.spc,194.102,984.562,1092.197,23.2269,22.9176,8.3512,1.0000
spect_000568.spc,112.652,567.377,2998.305,10.6034,12.3092,26.1400,1.0000
spect_000569.spc,66.994,1184.282,1268.134,3.4779,28.3870,10.1607,1.0000
spect_000570.spc,96.217,109.668,194.136,13.4837,2.1654,1.3470,1.0000
spect_000571.spc,141.331,1241.704,2274.939,12.9583,29.0637,18.9404,1.0000
spect_000572.spc,83.627,1253.233,1780.547,5.0187,29.8129,14.6611,1.0000
spect_000573.spc,122.705,152.018,1940.073,15.0748,2.4227,16.9466,1.0000
spect_000574.spc,180.315,129.165,1106.820,24.6717,1.8958,9.2820,1.0000
spect_000575.spc,73.314,587.274,2442.418,5.4095,13.1992,21.2415,1.0000
spect_000576.spc,60.676,818.493,2187.050,2.9167,19.0553,18.7778,1.0000
spect_000577.spc,180.163,219.035,2210.869,22.9312,3.6950,19.1441,1.0000
spect_000578.spc,86.448,325.536,3347.828,7.3042,6.3432,29.5836,1.0000
spect_000579.spc,161.081,1249.881,699.430,17.7615,29.7644,4.6846,1.0000
spect_000580.spc,206.566,788.675,2502.064,24.1370,17.4976,21.1795,1.0000
spect_000581.spc,177.067,384.477,3521.041,20.1964,7.2933,30.8048,1.0000
spect_000582.spc,138.577,1272.809,3145.914,11.3599,29.5151,26.7641,1.0000
spect_000583.spc,194.402,559.054,2037.057,23.8523,12.0723,17.2337,1.0000
spect_000584.spc,184.412,867.706,1797.959,21.4135,19.8180,14.8398,1.0000
spect_000585.spc,123.380,732.209,862.955,14.1233,17.1256,6.7335,1.0000
spect_000586.spc,159.557,1227.425,2505.492,15.4185,28.5369,20.9714,1.0000
spect_000587.spc,31.453,236.387,1242.899,2.1456,5.2055,10.8831,1.0000
spect_000588.spc,158.683,380.801,2968.057,18.1809,7.5000,25.8870,1.0000
spect_000589.spc,93.811,925.163,2257.366,7.2746,21.4979,19.2120,1.0000
spect_000590.spc,70.343,683.671,3624.213,3.1320,15.1435,31.8068,1.0000
spect_000591.spc,157.667,976.956,1243.118,17.7078,22.8490,9.8320,1.0000
spect_000592.spc,140.030,360.941,2305.476,16.3259,7.3505,19.9975,1.0000
spect_000593.spc,167.908,188.685,281.219,23.6118,3.7341,1.8348,1.0000
spect_000594.spc,90.194,409.246,2225.504,8.8876,8.8117,19.3923,1.0000
spect_000595.spc,157.639,365.188,1788.292,19.5346,7.5653,15.2813,1.0000
spect_000596.spc,112.404,1204.816,1471.515,9.8323,28.5972,11.8303,1.0000
spect_000597.spc,127.299,1236.014,1676.229,11.6479,29.2171,13.5989,1.0000
spect_000598.spc,58.276,201.449,1858.769,5.4846,3.9826,16.3745,1.0000
spect_000599.spc,109.504,746.915,3601.348,8.6687,16.5219,31.4213,1.0000
spect_000600.spc,142.976,404.227,220.362,19.1346,9.1898,1.1752,1.0000
spect_000601.spc,106.483,764.743,2840.226,9.0824,17.2631,24.5618,1.0000
spect_000602.spc,125.173,946.421,2161.584,11.9234,21.9067,18.2317,1.0000
spect_000603.spc,80.673,1059.139,3617.628,3.1281,24.3502,31.3832,1.0000
spect_000604.spc,100.673,917.308,1974.507,8.6633,21.3780,16.6503,1.0000
spect_000605.spc,86.262,770.298,2824.158,6.1016,17.5036,24.4762,1.0000
spect_000606.spc,46.286,380.685,2939.484,1.6646,8.0503,25.9851,1.0000
spect_000607.spc,201.620,558.242,2171.915,24.7535,11.9666,18.4259,1.0000
spect_000608.spc,69.918,392.883,1478.676,6.8824,8.7880,12.7462,1.0000
spect_000609.spc,154.670,185.726,3033.329,18.3065,2.6868,26.6597,1.0000
spect_000610.spc,151.969,826.319,1691.008,16.9356,18.9948,14.0159,1.0000
spect_000611.spc,110.849,198.558,2818.159,12.0643,3.2957,24.8494,1.0000
spect_000612.spc,180.303,1075.727,532.345,21.5077,25.4423,3.2732,1.0000
spect_000613.spc,83.938,1119.780,2272.685,5.0072,26.3365,19.2092,1.0000
spect_000614.spc,52.348,954.434,1111.984,2.4507,22.8516,9.0040,1.0000
spect_000615.spc,106.478,1230.951,2926.674,7.0721,28.7210,24.9284,1.0000
spect_000616.spc,75.244,692.727,2024.952,5.7739,15.9464,17.3833,1.0000
spect_000617.spc,129.359,277.425,1672.785,15.8697,5.5823,14.4081,1.0000
spect_000618.spc,146.625,315.922,2763.414,16.9205,6.0364,24.1398,1.0000
spect_000619.spc,95.012,297.175,320.993,12.3854,6.7448,2.3275,1.0000
spect_000620.spc,126.633,1111.367,1460.547,12.3227,26.2295,11.7691,1.0000
spect_000621.spc,88.572,183.139,2770.390,8.9052,3.0412,24.5034,1.0000
spect_000622.spc,128.867,101.175,1284.684,16.9919,1.3871,11.0708,1.0000
spect_000623.spc,129.863,325.621,649.468,16.9994,7.1538,5.1498,1.0000
spect_000624.spc,168.767,954.124,2714.120,17.6355,21.6777,23.0622,1.0000
spect_000625.spc,92.947,1097.381,3077.136,5.4408,25.4375,26.4440,1.0000
spect_000626.spc,73.449,91.131,2523.623,7.3558,0.9396,22.4105,1.0000
spect_000627.spc,64.311,639.383,1675.854,4.8089,14.8161,14.3216,1.0000
spect_000628.spc,56.453,303.242,3002.461,3.4009,6.0688,26.5884,1.0000
spect_000629.spc,36.920,398.866,1577.655,1.8775,9.0574,13.7365,1.0000
spect_000630.spc,92.755,976.257,331.826,9.2667,23.4888,1.8323,1.0000
spect_000631.spc,61.596,1066.336,2188.045,2.0389,25.1590,18.5650,1.0000
spect_000632.spc,104.836,154.264,3410.646,10.6347,2.0095,30.2424,1.0000
spect_000633.spc,175.638,1134.504,2089.678,18.6750,26.3259,17.2586,1.0000
spect_000634.spc,177.533,450.654,1642.880,22.2931,9.6307,13.8336,1.0000
spect_000635.spc,140.293,720.801,3059.372,13.9727,15.9342,26.4670,1.0000
spect_000636.spc,85.432,1102.545,486.536,7.4834,26.5784,3.1369,1.0000
spect_000637.spc,208.022,1233.543,1696.708,23.5204,28.7589,13.5304,1.0000
spect_000638.spc,73.647,253.246,1176.640,8.3714,5.4424,10.1382,1.0000
spect_000639.spc,171.749,617.527,1468.469,20.9735,13.8373,12.1340,1.0000
spect_000640.spc,192.820,272.015,3163.772,23.4126,4.5802,27.6374,1.0000
spect_000641.spc,84.752,131.244,567.534,11.2502,2.6117,4.7264,1.0000
spect_000642.spc,142.552,617.969,416.446,17.9594,14.3859,2.7533,1.0000
spect_000643.spc,126.100,669.357,2350.454,12.9601,15.0022,20.1741,1.0000
spect_000644.spc,147.339,448.235,1894.912,17.5482,9.6217,16.2005,1.0000
spect_000645.spc,215.173,1061.347,3021.067,23.6559,23.9807,25.5846,1.0000
spect_000646.spc,115.141,441.190,1769.035,12.9895,9.6509,15.1751,1.0000
spect_000647.spc,74.076,880.462,3582.236,2.9295,19.9916,31.2432,1.0000
spect_000648.spc,170.652,488.415,3097.394,19.3458,10.0458,26.9187,1.0000
spect_000649.spc,91.315,1126.665,1810.726,6.6307,26.6449,15.0203,1.0000
spect_000650.spc,160.620,897.507,823.641,18.9804,21.0348,6.1157,1.0000
spect_000651.spc,78.144,810.940,718.875,7.3166,19.3387,5.5096,1.0000
spect_000652.spc,84.811,783.318,175.497,9.0760,18.8308,0.6202,1.0000
spect_000653.spc,106.934,980.473,1635.865,9.7418,23.0323,13.5256,1.0000
spect_000654.spc,35.345,693.724,1456.046,0.5903,16.3782,12.3860,1.0000
spect_000655.spc,94.900,1117.957,2832.740,5.9435,26.0274,24.2190,1.0000
spect_000656.spc,128.712,739.842,2909.129,12.3733,16.5161,25.1340,1.0000
spect_000657.spc,146.351,1237.073,1090.745,15.1657,29.3721,8.2660,1.0000
spect_000658.spc,122.523,869.417,2021.015,12.0196,20.0746,17.0423,1.0000
spect_000659.spc,45.786,647.489,1014.796,2.8567,15.3547,8.4208,1.0000
spect_000660.spc,143.513,1093.696,535.819,16.0123,26.0614,3.4049,1.0000
spect_000661.spc,65.756,258.436,1654.880,6.6029,5.4280,14.4647,1.0000
spect_000662.spc,45.336,149.438,1365.003,4.3957,2.9494,12.0154,1.0000
